Latitude,Longitude,Type
41.881476,-87.628184,Clothing Store
41.894032,-87.624189,Furniture / Home Store
41.908921,-87.667658,New American Restaurant
41.885940,-87.628185,Hotel
41.939680,-87.644367,Spa / Massage
41.921388,-87.665157,Multiplex
41.873911,-87.626151,Sushi Restaurant
41.929741,-87.707462,Spanish Restaurant
41.978118,-87.662739,Church
41.891859,-87.625524,Seafood Restaurant
41.891701,-87.625143,Cosmetics Shop
41.929768,-87.643371,Wine Bar
41.929070,-87.642522,Sushi Restaurant
41.998156,-87.666607,Bar
41.864845,-87.646353,Breakfast Spot
41.881001,-87.665877,Burger Joint
41.917059,-87.719026,Cocktail Bar
41.894066,-87.622477,Hotel
41.910268,-87.677285,Taco Place
41.864240,-87.608757,Music Venue
41.896833,-87.626170,Soup Place
41.872370,-87.628838,Sports Bar
41.948992,-87.658294,Burger Joint
41.890857,-87.658347,Coffee Shop
41.930741,-87.709894,Medical Center
41.888324,-87.796710,Historic Site
41.857184,-87.621711,History Museum
41.857840,-87.621157,Museum
41.893277,-87.620684,Indian Restaurant
41.933803,-87.644312,Burger Joint
41.881666,-87.636291,Fast Food Restaurant
41.887035,-87.624088,Sandwich Place
41.864879,-87.649484,College Baseball Diamond
41.902788,-87.638347,Park
41.882532,-87.626228,Pub
41.945709,-87.655245,Sports Bar
41.920503,-87.670877,Department Store
41.910964,-87.648876,Furniture / Home Store
41.914930,-87.655413,Furniture / Home Store
41.914783,-87.655298,Grocery Store
41.900005,-87.627047,Cocktail Bar
41.975956,-87.668418,Pizza Place
41.683241,-87.705054,Sports Bar
41.878256,-87.636936,Office
41.932563,-87.663881,Bakery
41.713381,-87.720932,Burger Joint
41.872690,-87.629206,Taco Place
41.891762,-87.630411,Indian Restaurant
41.903229,-87.680921,Nail Salon
41.917561,-87.696055,French Restaurant
41.932581,-87.713340,Chinese Restaurant
41.887154,-87.650986,Lounge
41.978075,-87.668830,Pizza Place
41.886265,-87.628218,Hotel
41.838056,-87.641616,Chinese Restaurant
41.964488,-87.688898,Mexican Restaurant
41.880410,-87.627017,Hotel
41.917447,-87.637069,Pizza Place
41.879928,-87.627927,Shoe Store
41.865781,-87.624165,Sandwich Place
41.884272,-87.628667,Tea Room
41.882934,-87.627758,Clothing Store
41.909770,-87.676608,Greek Restaurant
41.938649,-87.644497,Bar
41.891097,-87.634292,Sushi Restaurant
41.918086,-87.638724,Karaoke Bar
41.943223,-87.680955,Breakfast Spot
41.876591,-87.620623,Park
41.900660,-87.627327,Department Store
41.900842,-87.626531,Cosmetics Shop
41.900654,-87.626782,Cosmetics Shop
41.908583,-87.674629,Spa / Massage
41.965497,-87.686648,Movie Theater
41.885321,-87.635298,Mediterranean Restaurant
41.962789,-87.684427,Library
41.890556,-87.624290,Office
41.966754,-87.658250,Bike Shop
41.879259,-87.637563,Sandwich Place
41.935016,-87.644217,Chinese Restaurant
41.926672,-87.641191,Pub
41.973229,-87.657533,Vietnamese Restaurant
41.927251,-87.641546,Italian Restaurant
41.899469,-87.624329,Clothing Store
41.945158,-87.654907,Pizza Place
41.925548,-87.649591,Hot Dog Joint
41.925872,-87.640630,Indian Restaurant
41.932854,-87.646395,Bar
41.917092,-87.668232,Train Station
41.896261,-87.655145,Breakfast Spot
41.884173,-87.655172,Sports Bar
41.883285,-87.647563,Wine Shop
41.947066,-87.663929,Pizza Place
41.911130,-87.634334,Pizza Place
41.874611,-87.656377,College Stadium
41.891123,-87.659759,Pizza Place
41.881512,-87.647038,Grocery Store
41.986944,-87.669255,Garden Center
41.933750,-87.634961,Golf Course
41.880985,-87.627940,Arts & Crafts Store
41.923267,-87.687681,Cuban Restaurant
41.886675,-87.656025,Caf
41.878834,-87.641384,Office
41.881751,-87.630749,Fast Food Restaurant
41.892822,-87.633004,Sporting Goods Shop
41.944617,-87.739520,Park
41.946808,-87.656420,Bar
41.931982,-87.644719,Diner
41.873273,-87.624806,Hotel
41.994539,-87.657260,Coffee Shop
41.930952,-87.648701,Hardware Store
41.893087,-87.634093,Mediterranean Restaurant
41.879007,-87.634951,Pizza Place
41.933420,-87.645546,Indie Movie Theater
41.837051,-87.646101,Chinese Restaurant
41.997528,-87.695846,Indian Restaurant
41.953311,-87.739608,Italian Restaurant
41.951808,-87.649705,Fast Food Restaurant
41.927488,-87.651448,Sushi Restaurant
41.884040,-87.647354,Juice Bar
41.915347,-87.677662,Bar
41.968211,-87.727023,Mexican Restaurant
41.901898,-87.628189,Italian Restaurant
41.878667,-87.640083,Bar
41.944116,-87.663844,Breakfast Spot
41.943965,-87.664026,Bar
41.903255,-87.677980,Mexican Restaurant
41.882822,-87.621953,Music Venue
41.922997,-87.665877,Automotive Shop
41.932657,-87.658000,Mexican Restaurant
41.918170,-87.650166,Clothing Store
41.892678,-87.621514,Thai Restaurant
41.941087,-87.651620,Hobby Shop
41.945241,-87.672384,Butcher
41.946438,-87.655810,Brewery
41.886520,-87.626588,Pub
41.872549,-87.629179,Pub
41.967532,-87.658795,Sushi Restaurant
41.907044,-87.701497,Park
41.964303,-87.685841,Music School
41.976215,-87.668524,African Restaurant
41.893219,-87.633939,Sandwich Place
41.869551,-87.653727,Dessert Shop
41.922497,-87.644463,Mexican Restaurant
41.875712,-87.620645,General Entertainment
41.968491,-87.690765,Government Building
41.894643,-87.635053,Sandwich Place
41.953042,-87.669074,Dive Bar
41.926874,-87.650765,Wings Joint
41.884331,-87.635809,Sushi Restaurant
41.885538,-87.620902,Hotel
41.948445,-87.669155,Sandwich Place
41.890804,-87.629669,Italian Restaurant
41.877687,-87.647238,Greek Restaurant
41.894195,-87.624292,Neighborhood
41.869264,-87.665585,Pizza Place
41.884954,-87.628112,Indie Movie Theater
41.887399,-87.619792,Hotel
41.921567,-87.658710,Bakery
41.879662,-87.647253,Bar
41.887466,-87.632638,Food Court
41.869310,-87.664566,Thai Restaurant
41.869358,-87.657466,Pizza Place
41.931688,-87.683367,Bowling Alley
41.884865,-87.626281,Fried Chicken Joint
41.965165,-87.688734,Thai Restaurant
41.885596,-87.620839,Drugstore / Pharmacy
41.870588,-87.628353,Indian Restaurant
41.903226,-87.678201,Sushi Restaurant
41.910390,-87.682845,Breakfast Spot
41.910016,-87.677388,Asian Restaurant
41.909854,-87.676699,Tapas Restaurant
41.897799,-87.677022,Bakery
41.865982,-87.641061,Hardware Store
41.895749,-87.624396,Jewelry Store
41.898051,-87.624311,Clothing Store
41.885570,-87.611933,Harbor / Marina
41.964941,-87.686139,Indian Restaurant
41.888118,-87.628777,Building
41.968967,-87.673329,Mexican Restaurant
41.892710,-87.624169,Clothing Store
41.893365,-87.624979,American Restaurant
41.988256,-87.660349,Ethiopian Restaurant
41.954222,-87.654584,Mexican Restaurant
41.888253,-87.624722,Caf
41.795372,-87.588409,Coffee Shop
41.885728,-87.642866,Coffee Shop
41.914166,-87.634705,Breakfast Spot
41.954971,-87.654424,Dive Bar
41.885714,-87.642501,Convenience Store
41.913583,-87.623734,Bar
41.995288,-87.654735,Caf
41.853994,-87.633770,Asian Restaurant
41.926624,-87.641104,Sushi Restaurant
41.932976,-87.644902,Dessert Shop
41.936429,-87.647826,Gift Shop
41.886380,-87.666900,Lounge
41.977503,-87.668470,Gym
41.789529,-87.601499,Bookstore
41.978218,-87.668466,Ice Cream Shop
41.997682,-87.694351,Vegetarian / Vegan Restaurant
41.884458,-87.652051,Coffee Shop
41.791428,-87.594694,Bookstore
41.790141,-87.596421,Bookstore
41.886813,-87.646029,Latin American Restaurant
41.895023,-87.623083,Bar
41.924745,-87.692922,Bar
41.877987,-87.647344,Greek Restaurant
41.892597,-87.628069,Wine Bar
41.984404,-87.668956,Coffee Shop
41.958520,-87.653532,Bar
41.883780,-87.612319,Harbor / Marina
41.903334,-87.676761,Bar
41.968374,-87.688378,Italian Restaurant
41.963641,-87.685485,French Restaurant
41.966479,-87.689012,Thai Restaurant
41.966137,-87.686780,Sandwich Place
41.896605,-87.631245,Thai Restaurant
41.938773,-87.649507,Shoe Store
41.896246,-87.664940,Vegetarian / Vegan Restaurant
41.932844,-87.646197,Burger Joint
41.949965,-87.658722,Hot Dog Joint
41.850746,-87.619373,Convention Center
41.922413,-87.638712,Coffee Shop
41.889292,-87.619561,Hotel
41.893801,-87.625066,Office
41.896144,-87.664090,Cuban Restaurant
41.896205,-87.663753,Wine Shop
41.942097,-87.652330,Italian Restaurant
41.890156,-87.624073,Drugstore / Pharmacy
41.961222,-87.683853,Bar
41.935854,-87.663367,Diner
41.969111,-87.659633,Ethiopian Restaurant
41.915723,-87.633991,Farmers Market
41.942876,-87.649333,Diner
41.895920,-87.634249,Vegetarian / Vegan Restaurant
41.965968,-87.686734,Record Shop
41.942714,-87.691372,University
41.942428,-87.644489,Gourmet Shop
41.979894,-87.668306,Breakfast Spot
41.876359,-87.628208,Library
41.961598,-87.665990,Convenience Store
41.791569,-87.588930,Bookstore
41.799546,-87.589522,Indian Restaurant
41.956811,-87.664117,Convenience Store
41.926072,-87.649617,Mexican Restaurant
41.953910,-87.649997,Mexican Restaurant
41.890102,-87.632069,Lounge
41.913624,-87.648274,New American Restaurant
41.868123,-87.625709,Diner
41.954213,-87.678134,Asian Restaurant
41.903363,-87.671413,Bakery
41.939960,-87.652427,Mediterranean Restaurant
41.972478,-87.659739,Chinese Restaurant
41.961426,-87.684385,Mexican Restaurant
41.980772,-87.668281,Asian Restaurant
41.961035,-87.731053,American Restaurant
41.895656,-87.690135,Coffee Shop
41.895289,-87.625910,Thai Restaurant
41.969459,-87.688751,Bookstore
41.893365,-87.625890,Caf
41.895621,-87.624468,Department Store
41.884465,-87.625760,Coffee Shop
41.911302,-87.636011,Gym / Fitness Center
41.894744,-87.636975,Latin American Restaurant
41.852888,-87.633140,Asian Restaurant
41.881485,-87.626155,Deli / Bodega
41.895630,-87.654996,American Restaurant
41.892756,-87.625389,Parking
41.946845,-87.708354,Fast Food Restaurant
41.897677,-87.624679,Asian Restaurant
41.923578,-87.646458,Mexican Restaurant
41.973264,-87.659584,Vietnamese Restaurant
41.885745,-87.630966,Train Station
41.954132,-87.690299,Pet Store
41.879620,-87.633645,Hotel
41.893819,-87.615309,Hotel
41.878670,-87.635155,Restaurant
41.881024,-87.635366,Mexican Restaurant
41.791209,-87.598441,Student Center
41.891002,-87.620135,Bar
41.937301,-87.697453,Ramen /  Noodle House
42.000358,-87.660817,Burger Joint
42.004917,-87.661049,Movie Theater
41.918022,-87.627876,Beach
41.791605,-87.590189,Diner
41.935384,-87.644316,Salon / Barbershop
41.878441,-87.637115,Office
41.881319,-87.630209,Office
41.892650,-87.623195,Mediterranean Restaurant
41.945643,-87.655302,Salon / Barbershop
41.903141,-87.679447,Thai Restaurant
41.880406,-87.638970,American Restaurant
41.878176,-87.634879,Pizza Place
41.985630,-87.669294,Breakfast Spot
41.968660,-87.694352,Sandwich Place
41.954313,-87.681422,Bar
41.943260,-87.679273,Bike Shop
41.888878,-87.623070,Boat or Ferry
41.878081,-87.636537,Drugstore / Pharmacy
41.915176,-87.677636,Ice Cream Shop
41.891883,-87.628021,American Restaurant
41.878720,-87.636051,Building
41.944316,-87.663443,Bar
41.895992,-87.667883,Bar
41.895886,-87.671513,Mexican Restaurant
41.896068,-87.662301,American Restaurant
41.975061,-87.673927,Brewery
41.883409,-87.625052,Museum
41.936312,-87.669674,Liquor Store
41.947376,-87.678658,Bar
41.946978,-87.688190,Mexican Restaurant
41.968525,-87.686130,Pizza Place
41.944209,-87.653938,Liquor Store
41.994479,-87.658934,Pizza Place
41.990466,-87.693589,Bar
41.898649,-87.637023,Nightclub
41.892814,-87.634181,BBQ Joint
41.930438,-87.643909,Sports Bar
41.899355,-87.681908,Bar
41.928144,-87.705145,Farmers Market
41.983767,-87.656598,Sandwich Place
41.799607,-87.588341,Breakfast Spot
41.976649,-87.769265,Hobby Shop
41.882074,-87.625779,Pizza Place
41.891150,-87.662059,Italian Restaurant
41.912961,-87.677500,Coffee Shop
41.866886,-87.685833,Fast Food Restaurant
41.892602,-87.633949,Sushi Restaurant
41.897172,-87.686850,Bar
41.920587,-87.775860,Hot Dog Joint
41.889563,-87.638884,Gym
41.935637,-87.697412,Bar
41.884287,-87.637717,Office
41.888006,-87.637544,Cocktail Bar
41.885306,-87.632758,Office
41.876527,-87.632884,American Restaurant
41.882578,-87.633873,Train Station
41.932826,-87.653207,Train Station
41.932893,-87.644591,Bakery
41.895717,-87.623114,New American Restaurant
41.932815,-87.646544,Bar
41.928479,-87.648977,Burrito Place
41.795055,-87.587719,Mexican Restaurant
41.895235,-87.625895,Sushi Restaurant
41.942500,-87.644617,Asian Restaurant
41.833136,-87.646201,Bar
41.890094,-87.627852,Hotel
41.930530,-87.685614,Bakery
41.892374,-87.623842,Clothing Store
41.892485,-87.625895,Brazilian Restaurant
41.913962,-87.648542,American Restaurant
41.904935,-87.632792,Gym
41.933006,-87.641215,Bakery
41.889501,-87.644868,Bar
41.899849,-87.630464,College Library
41.891640,-87.625505,Sandwich Place
41.894136,-87.638132,Bar
41.896127,-87.665937,Mexican Restaurant
41.874252,-87.626250,Thai Restaurant
41.691364,-87.699491,Bar
41.893433,-87.622034,Sake Bar
41.961628,-87.670825,Caf
41.888676,-87.803581,Gym
41.910252,-87.634612,Italian Restaurant
41.979484,-87.655052,Pizza Place
41.983667,-87.659432,Greek Restaurant
41.949197,-87.648346,Bar
41.876273,-87.647778,Pizza Place
41.903254,-87.666820,Performing Arts Venue
41.933516,-87.635513,American Restaurant
41.931225,-87.644441,Electronics Store
41.896587,-87.636791,Nightclub
41.910616,-87.669597,Bookstore
41.921632,-87.652427,Sports Bar
41.954205,-87.670518,Diner
41.998101,-87.665581,New American Restaurant
41.922483,-87.696998,Diner
41.968195,-87.688302,Greek Restaurant
41.975952,-87.668394,Spa / Massage
41.967139,-87.654830,Asian Restaurant
41.929535,-87.642912,Salon / Barbershop
41.898573,-87.625379,Coffee Shop
41.912829,-87.697219,Caribbean Restaurant
41.978652,-87.668354,Italian Restaurant
41.880713,-87.632238,Coffee Shop
41.963306,-87.654581,Thrift / Vintage Store
41.891204,-87.619255,Bowling Alley
41.876759,-87.631030,Pizza Place
41.950700,-87.664160,Steakhouse
41.938488,-87.644280,Tea Room
41.908582,-87.687305,Mexican Restaurant
41.979975,-87.668710,Burger Joint
41.897486,-87.643819,Tech Startup
41.903267,-87.676218,Arts & Crafts Store
41.897465,-87.643885,Gym
41.899051,-87.623627,Hotel
41.925593,-87.640461,Burger Joint
41.889149,-87.629221,American Restaurant
41.956340,-87.680189,American Restaurant
41.899100,-87.696945,New American Restaurant
41.896072,-87.660447,New American Restaurant
41.895894,-87.679665,Deli / Bodega
41.895793,-87.679932,Bar
41.900502,-87.667504,Mexican Restaurant
41.890622,-87.685543,Taco Place
41.903094,-87.689374,Breakfast Spot
41.891110,-87.655587,Sandwich Place
41.877789,-87.633496,Office
41.881777,-87.632652,Mexican Restaurant
41.902894,-87.689420,Bike Shop
41.986975,-87.720136,Park
41.884812,-87.635168,Sandwich Place
41.944938,-87.654539,Bagel Shop
41.921703,-87.685037,Park
41.921998,-87.644141,Ice Cream Shop
41.895215,-87.629414,Salon / Barbershop
41.910226,-87.633445,Home (private)
41.898329,-87.628103,Diner
41.917756,-87.679537,Bar
41.897385,-87.624598,Candy Store
41.943380,-87.653292,Bar
41.935676,-87.692643,Lounge
41.890089,-87.627751,Coffee Shop
41.945314,-87.655081,Sandwich Place
41.877805,-87.635407,Salad Place
41.932731,-87.642252,Grocery Store
41.933720,-87.644541,Mediterranean Restaurant
41.939509,-87.683116,Coffee Shop
41.885994,-87.682159,Event Space
41.901510,-87.652144,Camera Store
41.899091,-87.627908,Cupcake Shop
41.887357,-87.634990,Coffee Shop
41.943467,-87.654247,Bar
41.932900,-87.641856,Bar
41.917552,-87.685014,Bar
41.911861,-87.677567,Gourmet Shop
41.891693,-87.630445,Pizza Place
41.799939,-87.596054,Fried Chicken Joint
41.799443,-87.592127,Record Shop
41.891400,-87.620602,Grocery Store
41.788033,-87.742267,American Restaurant
41.983325,-87.659965,Salon / Barbershop
41.889913,-87.628366,Bar
41.881033,-87.624722,Sushi Restaurant
41.876759,-87.625596,Residential Building (Apartment / Condo)
41.883840,-87.640520,Train Station
41.898149,-87.626883,Coffee Shop
41.884587,-87.635255,Bar
41.793904,-87.600168,Caf
41.975927,-87.710974,Breakfast Spot
41.887998,-87.623777,American Restaurant
41.878617,-87.625963,Camera Store
41.901294,-87.627997,Seafood Restaurant
41.895633,-87.631202,Lounge
41.913733,-87.677481,Gastropub
41.964977,-87.744348,Library
41.961157,-87.706978,South American Restaurant
41.886589,-87.802568,Cheese Shop
41.954119,-87.705491,Bar
41.968629,-87.698182,Animal Shelter
41.890394,-87.632875,Bar
41.923040,-87.697481,Liquor Store
41.888474,-87.628715,Lounge
41.888890,-87.626305,Lounge
41.706914,-87.798958,Bar
41.888536,-87.793406,Coffee Shop
41.805822,-87.590333,Library
41.909045,-87.675381,Optical Shop
41.940576,-87.726203,American Restaurant
41.961830,-87.655774,Mexican Restaurant
41.931565,-87.648810,Italian Restaurant
41.946016,-87.655471,Pub
41.902615,-87.628587,French Restaurant
41.869709,-87.651839,Italian Restaurant
41.933663,-87.653766,Bar
41.876069,-87.625509,Church
41.930543,-87.661159,Bar
41.871152,-87.643764,Flea Market
41.857914,-87.622044,Coffee Shop
41.867084,-87.641512,Electronics Store
41.946694,-87.663979,Breakfast Spot
41.883047,-87.652639,Breakfast Spot
41.918854,-87.636556,Breakfast Spot
41.998275,-87.667300,Grocery Store
41.918804,-87.647252,Park
41.911059,-87.651482,Furniture / Home Store
41.903275,-87.669965,Coffee Shop
41.964984,-87.686283,American Restaurant
41.858272,-87.646843,Caf
41.920119,-87.662402,Burger Joint
41.965473,-87.700714,Park
41.911574,-87.648303,Pizza Place
41.926580,-87.634935,Museum
41.958934,-87.672279,Playground
41.966620,-87.708306,Middle Eastern Restaurant
41.925814,-87.701907,Mexican Restaurant
41.896200,-87.663458,Whisky Bar
41.957826,-87.681388,Korean Restaurant
41.888205,-87.634011,Caf
41.877821,-87.637674,Bagel Shop
41.877133,-87.635351,Middle Eastern Restaurant
41.898123,-87.628035,Italian Restaurant
41.892722,-87.622615,Burrito Place
41.903104,-87.666070,Sushi Restaurant
41.910590,-87.653169,Bagel Shop
41.876518,-87.633125,Office
41.885130,-87.631642,Government Building
41.888593,-87.634001,Juice Bar
41.933889,-87.644362,Grocery Store
41.925136,-87.639996,Grocery Store
41.930741,-87.643453,Fast Food Restaurant
41.923774,-87.668710,Fast Food Restaurant
41.944466,-87.687950,Design Studio
41.896344,-87.648153,Sandwich Place
41.918395,-87.638194,Sushi Restaurant
41.968551,-87.687059,Chinese Restaurant
41.943738,-87.653716,Mexican Restaurant
41.878896,-87.629910,Plaza
41.883109,-87.633777,Sandwich Place
41.878888,-87.629809,Post Office
41.803198,-87.586634,Coffee Shop
41.892660,-87.622989,Coffee Shop
41.936118,-87.644242,Nail Salon
41.888837,-87.793070,Hot Dog Joint
41.893465,-87.667358,Hot Dog Joint
41.968226,-87.678991,Hot Dog Joint
41.928715,-87.687074,Basketball Court
41.792103,-87.599647,Library
